RK,YEAR,NAME,TEAM,CONF,MIN%,PRPG!,BPM,ORTG,USG,EFG,TS,OR,DR,AST,TO,BLK,STL,FTR,2P,3P
652,Jr,Luke Petrasek,Columbia,Ivy,59.6,2.2,3.8,113.3,20.9,58.7,61.7,5.2,16.9,11.3,17.5,5.5,1.4,30.3,0.532,0.441
653,Jr,Sean O'Brien,Southern Illinois,MVC,77,2.2,2.3,105.2,21.4,52.4,53.4,7.1,16.1,13.1,17.4,3.4,1.6,36.2,0.558,0.2
654,Jr,Justin Tuoyo,Chattanooga,SC,60.8,2.2,2.8,113.1,22,52.5,56.8,10.3,13.5,8.2,13.6,10.3,1.6,60.4,0.537,0.182
655,Jr,RJ White,UNC Greensboro,SC,68.3,2.2,1,112.1,21.3,61.9,62.4,8.8,20.9,8.7,18.5,4.5,1.6,33.1,0.636,0.308
656,So,Kyle Kuzma,Utah,P12,59.6,2.2,1.5,103.2,24.6,54.6,55.8,9.6,17.7,12.2,19.6,1.8,0.8,36,0.577,0.265
657,Sr,Devin Martin,Maryland Eastern Sho,MEAC,75.9,2.2,0.9,102,26.3,48.5,52.3,3.7,13.2,15.1,16.1,1.3,2.2,29.8,0.463,0.341
658,Sr,Adrian Rodgers,Southern,SWAC,81.7,2.2,1.2,103,25.9,47.8,51.5,3.4,15,8.5,11.9,0.4,1.9,25.7,0.441,0.352
659,Sr,Max Bielfeldt,Indiana,B10,43.6,2.2,5,117.7,21.6,58.2,59.6,12.2,18.4,7.5,17,2.6,2.7,20.1,0.542,0.453
660,Jr,Georgi Boyanov,South Alabama,SB,62.4,2.2,2,114,19.7,53.7,58.7,10.9,20.1,3.7,14.5,1.8,1.8,59.5,0.547,0.339
661,Jr,Shakir Brown,James Madison,CAA,58.6,2.2,3.7,109.5,22.9,50.4,54.5,7.3,17.9,10.9,14.5,1.5,1.7,28,0.451,0.366
662,Jr,John Davis,Towson,CAA,63.4,2.2,1.6,112.9,20,52.3,54.8,8.3,16.4,5.8,13.2,1.3,1.2,33.1,0.51,0.377
663,Sr,Four McGlynn,Rhode Island,A10,82.9,2.1,1.2,107,17.7,48.5,54.2,0.8,8.2,8.3,14.8,0.4,1.1,33.4,0.378,0.347
664,Jr,Arnaud William Adala Moto,Towson,CAA,70.9,2.1,-0.4,100.8,28,46.3,53.3,8.7,24.8,11.8,21.7,0.5,1.4,64.5,0.468,0.293
665,Jr,Aaron Bodager,North Florida,ASun,53.5,2.1,0.5,134.2,11.7,72.5,73.8,3.9,9.8,8.1,15.8,0.4,1.3,19.7,0.563,0.5
666,Sr,Charles Oliver,Norfolk St.,MEAC,60.6,2.1,-2.4,111,23.6,49.1,56.5,2.8,7.5,9,14,0.3,0.7,50.4,0.491,0.327
667,Jr,I.J. Ready,Mississippi St.,SEC,71.2,2.1,1.7,107.8,18.7,47,50.6,1.5,8.2,26.7,16.4,0.1,2.5,22.7,0.494,0.286
668,Sr,Ray Sanders,Albany,AE,68.5,2.1,3.4,110.5,22.9,50.8,55.6,4.2,13.4,16.8,16.8,0.4,3.3,39.1,0.484,0.367
669,Jr,Malachi Alexander,Holy Cross,Pat,80.5,2.1,1.1,109,20.6,55.6,57.6,6,15.7,20.2,15.9,0.6,1.7,46.4,0.492,0.439
670,Jr,Marcus Allen,Stanford,P12,73,2.1,1.9,101.5,20.1,44,50.5,4.5,10,13.1,15.5,0.1,2.6,53.2,0.475,0.239
671,Jr,Tarik Phillip,West Virginia,B12,55.2,2.1,7.1,107.4,21.9,49.8,55.6,3.3,10.1,22.9,23.1,1.5,3.8,65.5,0.422,0.409
672,Jr,Willie Conner,Buffalo,MAC,72.4,2.1,1.3,112.8,17.8,54.3,58.5,2.6,5.9,7.9,14.6,1.2,1.4,48.2,0.563,0.348
673,Fr,Kevin Puryear,Missouri,SEC,61.9,2.1,0.9,104.3,23.2,49,56.2,5.9,14.5,3.9,15.8,0.6,0.9,47.3,0.493,0.317
674,Sr,Jaylen Bland,UC Riverside,BW,86.7,2.1,2.1,102.9,22.9,51.4,55.2,1.5,11.5,11.7,17.2,0.5,2.4,24.4,0.356,0.388
675,Fr,Francis Alonso,UNC Greensboro,SC,71,2.1,0,110.5,21.6,57.2,61.1,0.9,6.2,12.7,18.2,0.7,0.9,29.5,0.538,0.392
676,Jr,Kyle Davis,BYU,WCC,67.7,2.1,3,107.9,21.1,55.4,56.7,8.8,19.6,8.3,16.9,5.3,1.4,42.2,0.547,0.467
677,So,Sam Hunt,North Carolina A&T,MEAC,74.7,2.1,-2,105.5,23.6,48.5,55.4,0.8,6.1,14.5,17,0.1,1.2,36.7,0.448,0.342
678,So,Nathan Moran,Lipscomb,ASun,68,2.1,1.1,109.6,23.2,51.7,56.7,1.3,10.8,31.1,18.7,0.1,2.6,31.2,0.4,0.376
679,So,Christian Terrell,Florida Gulf Coast,ASun,73.4,2.1,4.2,111,21.1,49.8,53.2,4.1,14.9,14.9,11.9,1.5,2.5,31.9,0.495,0.336
680,Jr,Akeem Springs,Milwaukee,Horz,77.4,2.1,0.8,108.6,19.6,53.7,56.7,3.8,15.8,9.9,13.5,0.2,1.6,35.6,0.551,0.343
681,Sr,Percy Gibson,Oakland,Horz,56.1,2.1,0.4,111.5,22.6,53.7,57,9.8,18.8,5.7,14.2,4.1,1.4,36.6,0.538,0.333
682,Jr,Ronnie Johnson,Houston,Amer,53,2.1,1.1,107,24.7,45.6,51.5,3.1,10,23.5,17.9,0.2,1.9,37.5,0.424,0.357
683,Jr,Kurt Steidl,Vermont,AE,73,2.1,2.7,115.6,16.6,57,61,2.3,17.4,6.1,14.2,1.2,1.9,35,0.589,0.374
684,Jr,Jordan Washington,Iona,MAAC,43.7,2.1,-4.4,100,38.5,51.4,53.7,18.2,18.7,4.7,16.3,3.2,1.3,55.4,0.514,0
685,Jr,Paris Lee,Illinois St.,MVC,75.7,2.1,2.7,102.6,21.6,45,51.2,1.1,9.1,25,17.8,0.4,3.3,40.9,0.447,0.303
686,Fr,Brandon Clarke,San Jose St.,MWC,59.3,2.1,5.8,117.1,17.6,62.5,61.9,9.8,16.7,13.6,14.5,5.9,1.8,56.4,0.64,0.167
687,Sr,Joe McDonald,George Washington,A10,70.1,2.1,3.1,108.4,18.1,44.2,50.4,5.8,15,18.8,16.2,0.5,2.3,53.6,0.455,0.27
688,Sr,Khaliq Spicer,Kent St.,MAC,56,2.1,3.1,124.2,15.5,62.7,63.1,11.1,19.9,4.8,12.9,7.4,0.6,62,0.627,0
689,Fr,Micheal Warren,Cal St. Northridge,BW,72.3,2.1,1,105.5,21.8,48.6,55.8,4.3,10.2,15.4,16.6,1,2.5,55.2,0.48,0.333
690,Sr,Octavius Brown,Alcorn St.,SWAC,51.4,2.1,2.9,110.5,21.4,53.8,56.6,6.6,21.3,8.1,16.5,5.2,1.3,26.5,0.515,0.386
691,Sr,Jordan Fouse,Green Bay,Horz,79.6,2.1,4.2,105.3,20.9,46.8,51.3,6.3,20.9,18.1,16.7,4.3,3.4,35.4,0.464,0.318
692,Jr,Fredrick Edmond,Western Kentucky,CUSA,68.9,2.1,3.2,108.2,21.9,58.1,57.9,4.5,18.7,18.8,19.2,1.6,1.9,43.4,0.579,0.4
693,Jr,Zena Edosomwan,Harvard,Ivy,61.7,2.1,2.4,98.9,29.8,50.9,50.7,11.8,29.8,18.5,15.5,5.1,1,49.5,0.509,0
694,Jr,JaJuan Johnson,Marquette,BE,56.5,2.1,5.9,110,20.2,56.2,59.5,3.8,11.2,16.7,17.6,1,3.7,28.6,0.557,0.385
695,So,Paul Miller,North Dakota St.,Sum,66.7,2.1,0.9,102.3,24.3,51.1,54.4,1.3,14.8,10.9,15.3,0.9,1.3,26.5,0.399,0.411
696,So,Luke Meyer,Central Michigan,MAC,53.9,2.1,1.1,123,16.4,58.2,60.3,8.6,15.2,1.9,7.8,5.3,1.4,24.3,0.632,0.242
697,Sr,Chris Thomas,Texas Southern,SWAC,85.1,2.1,-0.7,99.3,27.3,52.5,53.2,5.9,11.1,27,22.9,0.9,1.7,52.9,0.547,0.268
698,Sr,Laimonas Chatkevicius,South Carolina,SEC,55.7,2.1,3.7,109,22,55.4,58.3,10.4,12.9,7.1,19.6,4.8,1.4,30.9,0.573,0.259
699,So,Ray Bowles,Pacific,WCC,69.1,2.1,1.8,105.9,22.5,50.9,56,5.2,11.5,18.5,18.5,0.3,1.4,49.5,0.518,0.329
700,Jr,Austin Arians,Milwaukee,Horz,77.4,2.1,1.6,113.6,16.8,51.6,54.5,3.1,11.5,8,6.4,0.4,1.4,17.1,0.478,0.355
701,Sr,Joe Reed,Fort Wayne,Sum,74,2.1,-0.4,113.4,17.2,55.9,58.4,6.6,12.1,7.2,14.2,1.7,1.1,54.6,0.578,0.333
702,Sr,Rhett Harrelson,Western Carolina,SC,64.4,2.1,-0.6,114.5,17.5,56.6,60.7,1.2,5.9,12.4,16.9,0,1.3,30,0.365,0.417
703,Sr,James Milliken,Creighton,BE,65.8,2.1,2.5,110.9,17.3,50.8,54.4,1.2,7.3,11.6,10.1,0.2,0.8,38.6,0.484,0.352
704,So,Kam Williams,Ohio St.,B10,53.9,2.1,4.5,117.6,16.5,54.9,56.6,2.1,6.8,7.7,7.9,0.7,1.9,10.7,0.448,0.437
705,Sr,Malcolm Brooks,Cal St. Fullerton,BW,50.1,2.1,1.3,108.2,24.3,51.5,55.3,1.5,4.8,12.6,12.9,0.2,0.9,31.5,0.472,0.376
706,Jr,Darell Combs,IUPUI,Sum,73.8,2.1,-0.6,97.7,28.7,50.1,54.8,1.4,6.8,16.4,20.6,0.1,1.7,38.7,0.434,0.415
707,Jr,Marcus Romain,Mississippi Valley S,SWAC,60.9,2.1,1.7,95.6,35.1,47.3,53.2,3.5,16.2,22.5,19.9,1.4,2.2,46.6,0.463,0.341
708,Fr,Nick Garth,Lamar,Slnd,61.7,2.1,1.4,110.2,25.1,50.5,55.4,3,8.6,20.7,15.4,0,1.6,33.5,0.426,0.371
709,Jr,Kahlil Thomas,Rider,MAAC,67.8,2.1,0.6,107.2,22.9,56.7,57.7,11.6,21.3,7.3,16.6,3.1,0.8,51.3,0.57,0.25
710,Jr,Charles Cooper,Green Bay,Horz,67.1,2.1,-0.1,104,24.6,48.5,54.6,6.3,15.5,10.3,16.8,0.6,1.9,69.3,0.5,0.235
711,Sr,Spencer Parker,Bowling Green,MAC,74.8,2.1,0.1,102.3,25.7,50.6,54.8,5.7,13.8,13.1,17.9,1.6,1,45.8,0.47,0.425
712,Jr,Malik Dime,Washington,P12,51.9,2.1,4.5,124.1,13,61.9,65,11,15.4,0.7,15.3,10.8,1.1,46.3,0.619,0
713,Jr,Landen Lucas,Kansas,B12,43.1,2.1,6.1,120.1,15.9,63.1,64.7,15,25.5,4.5,19.5,4.2,1.3,76.6,0.636,0
714,Sr,John Simons,Central Michigan,MAC,87.7,2.1,0.8,115.4,14,53.7,57.2,5.2,17.5,4.6,11.6,0.5,1,29.7,0.462,0.368
715,So,Perrin Buford,Middle Tennessee,CUSA,72.9,2.1,2.8,107.4,21.6,53.7,56.1,6.1,16.3,14.1,17.1,4.3,1.4,34.2,0.521,0.441
716,Sr,Winston Shepard,San Diego St.,MWC,71.9,2.1,4.2,99.6,25.4,39.5,46.8,6.9,17.8,23.7,16.3,1.3,1.9,55.2,0.405,0.222
717,Fr,Maverick Rowan,North Carolina St.,ACC,82.9,2.1,-1.2,103.3,19.1,46.4,49.6,2.8,7.2,4,13.5,0.2,0.8,21.9,0.399,0.336
718,Sr,Louis Dabney,Tulane,Amer,78.3,2.1,0.4,99.6,24.4,43.6,49.2,2.5,7.7,15.4,15.1,0.4,1.9,34.9,0.412,0.312
719,So,Bogdan Bliznyuk,Eastern Washington,BSky,83.2,2.1,-0.3,107.3,21.3,50.5,54.9,5.2,18.6,16.7,19.4,2,1.9,31.4,0.495,0.349
720,Jr,Pat Birt,Tulsa,Amer,67.4,2.1,1.7,105,21,49.5,52.8,2.3,11.4,5.8,10.1,0.5,1.3,27.4,0.389,0.366
721,So,Tanner Leissner,New Hampshire,AE,74.2,2.1,-0.6,101.3,26.3,45.7,51.2,7.7,16.2,10.5,15.2,0.6,0.7,38.6,0.468,0.276
722,Sr,DeVaughn Akoon-Purcell,Illinois St.,MVC,70,2.1,2.2,95,29.7,45.2,50.4,6.3,13.9,15.1,19.2,1.8,2,43.5,0.47,0.254
723,Fr,Derrick Jones Jr.,UNLV,MWC,47.1,2.1,3.7,111.7,22.2,60.2,60.9,7.9,13.5,8.2,14.7,6.1,1.8,64.1,0.677,0.189
724,Jr,Jerome Frink,LIU Brooklyn,NEC,81.5,2.1,1,106,23.9,55,57,9.8,19.5,8.4,18.4,3.8,2.1,31.6,0.544,0.378
725,So,Andre Walker,Loyola MD,Pat,79.1,2.1,0.4,101.5,25.9,43.6,50.7,2,10.4,25.9,18.1,0.7,2.7,44.1,0.366,0.381
726,Fr,Stephen Thompson Jr.,Oregon St.,P12,53.9,2.1,4.6,104.6,24.2,48.6,51.5,4.3,5.6,8.1,9.7,1.9,3,28.9,0.44,0.364
727,Sr,Tate Stensgaard,Western Illinois,Sum,57.5,2.1,-0.8,114.8,18,60.2,62.4,9.1,16.8,7,16.4,2,0.6,45.9,0.602,0
728,So,Chris Kendrix,Missouri St.,MVC,64.7,2.1,1.5,102.9,22.6,48.8,56.7,4.2,15.8,8.9,18.9,2.1,2.1,60.6,0.445,0.352
729,So,Angel Delgado,Seton Hall,BE,75.2,2.1,2.8,105.9,17.4,56.7,56.7,10.8,21.5,6.2,19.7,2.7,1,45.7,0.572,0
730,So,Vladimir Brodziansky,TCU,B12,54.5,2.1,3.4,108.6,21.1,55,57.9,8.8,15.3,6.4,15.2,5.4,0.6,41.6,0.564,0.326
731,So,A.J. Jacobson,North Dakota St.,Sum,86.8,2.1,0.6,108.7,18.9,50.3,55.1,1.9,11.5,9.2,11.9,1.4,1,38.5,0.506,0.333
732,Jr,Josh Brown,Temple,Amer,88.8,2.1,2.7,109.1,14.9,46.9,50.5,1.2,13.5,25.7,15.7,1.3,2.1,28.3,0.444,0.346
733,Fr,Jeremy Hemsley,San Diego St.,MWC,65.9,2.1,2.8,102.3,23.7,47.9,53.1,2.3,7.4,15.7,18.5,1.2,1.5,40.5,0.451,0.354
734,So,Micah Seaborn,Monmouth,MAAC,68.7,2.1,2.5,106.9,22.4,51.5,55.7,1.7,9.6,14.2,16,0.8,2,27.1,0.458,0.386
735,So,Kassius Robertson,Canisius,MAAC,82.7,2.1,-0.8,106.3,20.1,56,58.5,3.2,6.6,10.8,19.7,0.2,1.9,28.6,0.489,0.404
736,Jr,Dirk Williams,UAB,CUSA,46.6,2,4.5,119.8,21.2,60.1,63.4,6.7,15.4,13.4,16.2,2.9,1.2,22.5,0.615,0.393
737,Sr,Dominique Elliott,Maryland Eastern Sho,MEAC,76.9,2,-1.7,102.3,26.2,54.3,56.8,9.7,22.7,13,20.8,1.9,1,50.5,0.549,0.294
738,Fr,Joseph Chartouny,Fordham,A10,68.2,2,3.1,102.6,23.3,44,51,2,18.5,36.2,22.4,0.6,3.8,50.9,0.42,0.308
739,Jr,Marcel White,Jacksonville,ASun,80.3,2,0.3,106.7,22.8,52.1,54.9,3.9,14.7,7.9,13,1.7,1.2,33.1,0.43,0.399
740,So,Craig Victor II,LSU,SEC,50.6,2,-0.9,101.2,22.1,45.6,49.1,8.6,13.7,5.6,10.9,2.5,2,47.9,0.461,0.167
741,Sr,Reginald Johnson,Hampton,MEAC,88.1,2,-0.4,98.8,27.7,41.8,46.8,3.4,7.6,25,15.8,0.3,2.4,36.7,0.412,0.285
742,So,B.J. Tyson,East Carolina,Amer,82.1,2,-0.3,97.5,24.8,47.3,50.4,2.7,12.3,18.2,16.4,0.5,1.7,25.7,0.492,0.293
743,So,Obi Enechionyia,Temple,Amer,60.2,2,2.9,106.4,21.2,51.9,53.8,4.1,12.2,4.9,10.3,3.8,0.8,21.5,0.461,0.386
744,Fr,Matt Rafferty,Furman,SC,60.5,2,4,115.8,19,51.9,57.3,12,20.6,14.1,17.5,4,2.7,45,0.532,0.32
745,Jr,Marcus Lee,Kentucky,SEC,54,2,5.3,118.3,14.4,68,63.8,13.1,17.4,2.4,18.1,7.5,0.9,41.3,0.68,0
746,Sr,Treg Setty,Ohio,MAC,69.9,2,0.1,106.6,21.4,53.4,56.5,6.5,14.3,6,14.9,0.9,1.7,34.5,0.524,0.372
747,Sr,Devaugntah Williams,Texas Tech,B12,64.6,2,1.5,100,23.8,45,50,4.8,9.2,13.1,15.9,1,1.9,32.2,0.441,0.31
748,Fr,Jacob Evans III,Cincinnati,Amer,59.5,2,5.1,112,18.2,46,49.7,5,13.6,13.1,10.4,3.7,2,22.1,0.415,0.333
749,Sr,Marcel Davis,Utah Valley,WAC,83.6,2,0,101.5,23.9,49.2,53.4,2.6,13.9,31.4,19.6,0.5,1.5,38.8,0.464,0.362
750,Fr,Otis Livingston II,George Mason,A10,85,2,-0.1,102.6,19.9,46.2,51.2,0.9,7,21.6,18.5,0,1.2,35.8,0.415,0.354
751,So,Justin Tillman,VCU,A10,40.9,2,4.9,121.1,19.7,60.3,60.2,15.1,26.7,2.6,11.2,3,1.2,42.5,0.607,0
752,Sr,Taylor Johns,UC Riverside,BW,50.7,2,0.6,96.6,29.6,48.9,54,8.7,18.9,15.2,22.1,4.5,1.3,57,0.505,0.275
753,Sr,Armani Moore,Tennessee,SEC,79.4,2,3.9,96.4,24,43.9,46.5,6,17.8,24,18.5,5,2,42.8,0.432,0.316
754,Jr,Jordan Lauf,Toledo,MAC,61.1,2,1.2,130.3,10.2,58.4,62.2,9.3,8.7,8.6,13.2,0.3,1.7,65.2,0.627,0.333
755,Sr,Carson Puriefoy,Stony Brook,AE,86.2,2,1.3,104,23.2,48.9,53.3,2.2,8.4,16.1,19.1,1.3,1.9,32.1,0.375,0.398
756,Sr,Xavier Pollard,Kent St.,MAC,41.2,2,1.6,106.2,25.6,51.6,54.1,3.8,11.2,23.6,17.7,0.2,2.3,43.5,0.482,0.408
757,Jr,Leyton Hammonds,Oklahoma St.,B12,61.2,2,2.2,102.5,20.4,50.4,53.3,6.1,14.2,7.2,15.5,1.1,1.5,20.6,0.496,0.342
758,Fr,Drew McDonald,Northern Kentucky,Horz,49.2,2,1.1,106.7,28.4,49.5,55,12.5,23.5,14.1,15.3,1.9,0.8,54.5,0.5,0.304
759,Fr,Donovan Mitchell,Louisville,ACC,47.7,2,5.7,113.7,20.8,48.9,52.8,6.6,13.5,15.8,14.6,0.6,2.5,30,0.559,0.25
760,Jr,Austin Price,Lehigh,Pat,83.3,2,1.4,105.9,20.6,50.9,53.4,3,9.4,14.3,14.3,1.6,2.9,24.6,0.433,0.387
761,Sr,Prince Williams,East Carolina,Amer,69.2,2,2,103.5,21.9,50,53.8,2.6,10.1,29.7,20.2,0.7,2.4,31.7,0.44,0.402
762,Jr,Jarred Jones,Loyola MD,Pat,58.7,2,0.9,102.9,26.3,50,56.1,8.6,21.7,10.2,20.2,4.3,2.2,48.4,0.512,0
763,So,Keenan Evans,Texas Tech,B12,61.9,2,2.5,103.6,21.2,45.7,53.6,2.6,11.1,22.8,20.4,1.4,2.4,63.8,0.424,0.375
764,So,Matt Scott,Niagara,MAAC,76.3,2,1.3,98.7,27.5,45.3,52,6.8,17.5,18.3,20.9,1.1,2.3,49.2,0.463,0.288
765,Sr,Tomasz Gielo,Mississippi,SEC,68,2,1.7,108.2,17.8,48.2,51.3,3.2,14,11.8,13.2,1.7,1.1,18.7,0.431,0.351
766,Sr,Jalen Billups,Northern Kentucky,Horz,48.8,2,2.3,105.8,29.2,57.9,59.7,10.9,21.6,8.7,17.5,6.8,0.7,47.8,0.579,0
767,So,Mike Morsell,Towson,CAA,76.5,2,0.9,101.8,24.4,43.8,48.7,4.8,11.4,18.3,17.5,2,2,36.4,0.416,0.317
768,Jr,Tim Coleman,NJIT,ASun,68.8,2,3.9,105.7,25,53.2,57.3,4.9,24.8,17.7,18.3,3.8,3.1,38.4,0.487,0.416
769,Sr,Jaden Jackson,Utah Valley,WAC,85.2,2,-0.7,105.8,19.8,48.9,52.4,1.6,6.2,15.3,9.4,0.1,1.3,22,0.432,0.374
770,Jr,Erik McCree,Louisiana Tech,CUSA,71.6,2,-0.2,101.9,24.6,50.6,54.5,4.5,21.1,7.8,16.4,1.5,1.1,40.2,0.493,0.352
771,Jr,Zak Showalter,Wisconsin,B10,77.9,2,2.7,112,13.5,54.8,58.3,2.8,12.1,13.9,20.3,0.6,2,28.3,0.582,0.346
772,So,MiKyle McIntosh,Illinois St.,MVC,59.8,2,1.8,99.8,26.9,49.6,53.2,8.7,14.1,17.1,20.4,2.8,1.6,44.5,0.46,0.379
773,Jr,Hayden Graham,Air Force,MWC,88.9,2,0.6,101.7,20.7,52.5,54.2,5,14.9,14.9,16.3,1.2,1.7,25.2,0.526,0.349
774,Jr,Jalen Reynolds,Xavier,BE,49,2,3.3,105.3,24.1,52.7,55.5,11.4,23.9,7.3,18.2,3.8,1.9,44,0.527,0.333
775,Sr,Cedric Blossom,Morgan St.,MEAC,70.6,2,-0.3,105.8,22.8,51.4,54.5,6.9,15.7,7,13.3,0.1,1.4,46.4,0.527,0.188
776,Sr,Montel James,Loyola Chicago,MVC,59.8,2,0.9,97.7,27.4,44.7,52.5,8.2,25.2,4,15.4,4.3,1.9,60.5,0.46,0.176
777,Sr,Octavius Ellis,Cincinnati,Amer,61.6,2,3,104.3,22.7,54.7,57.7,12.7,20.4,9.3,23.2,6.6,1.9,65,0.547,0
778,Sr,Jordan Roper,Clemson,ACC,82.3,2,2.4,105.8,17.3,44.6,47.7,1.8,7.7,22.5,13.7,0.4,2.4,22,0.396,0.339
779,Fr,Wyatt Walker,Samford,SC,53.2,2,0.9,111.8,23.2,59.2,62.1,10.7,21,7.4,18.5,4.5,1.6,48.8,0.601,0
780,Sr,Nick Jacobs,Georgia Tech,ACC,56.6,2,0.9,102.5,24.3,47.6,50.9,9.3,19.7,2.3,15.4,3,0.9,22.8,0.476,0
781,So,Michael Humphrey,Stanford,P12,60.3,2,3.2,102,23.2,51,52.7,8.9,21.1,7.5,15.6,6.1,2.5,26.8,0.513,0.321
782,Jr,Cleon Roberts,La Salle,A10,92.4,2,0.1,101.1,19.5,48.6,53,4.4,7.1,7.6,14.7,1,3.1,32.4,0.423,0.358
783,Fr,Admiral Schofield,Tennessee,SEC,44,2,2.1,114.3,19.1,50.5,54.1,7.3,14.8,9.7,10.8,1.7,1.1,18.8,0.54,0.301
784,So,Mark Alstork,Wright St.,Horz,66.6,2,4,103.7,25.1,51.8,55.6,2.9,18.6,14.2,13,2.9,1.9,46.6,0.476,0.38
785,Jr,Erik Durham,Jacksonville St.,OVC,47.3,2,0.3,113,18.2,54.5,57.4,4.4,10.7,7.2,7.2,0.8,1.3,16.8,0.435,0.402
786,Sr,Ky Howard,NJIT,ASun,79.4,2,-0.5,105.2,23,53.9,59.5,3.3,12.8,27.7,24.8,0.5,1.7,57.5,0.53,0.379
787,Sr,Nick West,Alabama A&M,SWAC,75.1,2,-0.8,103,25.6,49.3,55,8.8,20.7,10.5,18.9,3.3,1.2,57.6,0.512,0.286
788,Fr,Nico Clareth,Siena,MAAC,65.3,1.9,3.2,105.4,24.2,53.2,54,4.3,9,17.3,19.7,2.3,3.4,19.5,0.575,0.32
789,Fr,Cameron Oliver,Nevada,MWC,73.6,1.9,3.5,103,22.5,52,54.4,9.7,22.5,6.2,17.3,8.8,1.2,33.1,0.528,0.317
790,Fr,Marcel Pettway,Bryant,NEC,78.9,1.9,0.2,110.2,18.4,59.7,58.8,8.3,16.1,13.1,15.9,2.2,2,32,0.597,0
791,Jr,Kellon Thomas,Kent St.,MAC,78.9,1.9,-1.7,105.5,20.9,44.5,50.1,1.1,6.8,15.6,13,0.1,1.1,44.4,0.414,0.324
792,So,Matt Klinewski,Lafayette,Pat,63.1,1.9,-2.6,103.6,27.1,49.8,55,6.9,15.1,11.9,14.4,1.9,0.8,42.8,0.498,0.333
793,Fr,Jeremy Miller,Northeastern,CAA,50.3,1.9,1.7,116.4,19,59.7,62.7,8.1,14.9,4.9,13.9,4,1.1,36.2,0.615,0.383
794,Jr,Michael Buchanan,USC Upstate,ASun,54.5,1.9,0.8,106.2,27.8,57.1,57.5,12.5,18.3,15,19,4.4,1.4,33.3,0.571,0
795,Sr,Devon Baulkman,Tennessee,SEC,68.6,1.9,2.9,106.2,18.2,47.9,51,5.6,7.3,12,14.9,1.4,2.1,18.5,0.443,0.333
796,Jr,Diante Baldwin,UNC Greensboro,SC,82.8,1.9,0.4,103,23.8,44.5,48.4,5.8,11.8,29.2,17.2,1.3,2.3,38.1,0.437,0.318
797,Sr,Aaron Cosby,Western Kentucky,CUSA,78.1,1.9,-1.4,104.5,22.3,45.6,52,1.8,11,11.4,16.1,0.3,0.8,35.7,0.348,0.36
798,Jr,Tyler Lewis,Butler,BE,41.7,1.9,2.2,116.2,17.4,45.6,52.6,1.5,7.6,24.8,13.7,0,2.2,39.4,0.472,0.292
799,Jr,Ishmail Wainright,Baylor,B12,61.5,1.9,5.1,112.6,14.4,50.9,53.5,8.3,13.1,17.4,21.6,2.5,2.4,22.8,0.433,0.415
800,Jr,Blake Hamilton,Buffalo,MAC,64.2,1.9,4.4,101.9,25.7,52.8,56.3,5.5,23.1,20,23.3,1.3,2.8,35.5,0.508,0.37
801,Fr,Mike Holloway,Fairleigh Dickinson,NEC,57.6,1.9,-1.6,116.9,18.2,56.3,58.5,12,14,6,12.6,4.6,1.5,52.1,0.563,0
802,Sr,Craig Sword,Mississippi St.,SEC,72.7,1.9,2.4,96.4,26.7,48.7,52.6,4.4,10.3,19.8,22.8,3.3,2.6,43.8,0.55,0.232
803,Jr,J.C. Hampton,Lipscomb,ASun,82.1,1.9,-1.1,103.7,23.4,47.2,52.4,2.9,9.2,16.2,14.1,0.3,1.9,31.6,0.44,0.339
804,Sr,Marcus Byrd,Denver,Sum,69.3,1.9,1.3,109.9,20.1,59.7,61.6,2.4,16.7,13.3,14.8,3.2,1.5,17.5,0.574,0.415
805,Sr,Bryce Douvier,Texas A&M Corpus Chr,Slnd,56.9,1.9,1.1,112.9,22.3,55.6,61.6,9.9,23.6,5.3,18.6,3.8,2.3,61.8,0.528,0.417
806,Sr,Tonye Jekiri,Miami FL,ACC,70.7,1.9,2.2,107,16.7,52.5,53.5,12,23.8,5.5,17.8,3.5,0.9,30.4,0.535,0
807,Sr,Kori Babineaux,Jacksonville,ASun,89.7,1.9,-3.2,97,29.1,46.5,48.2,1.9,12.7,24.3,14.3,0.6,1.4,20.9,0.468,0.286
808,Sr,Daviyon Draper,FIU,CUSA,84.8,1.9,-0.1,99.9,25.5,48.9,51.5,4.9,17,13.8,17.7,2,1.6,23.9,0.458,0.407
809,Sr,Brandon Taylor,Utah,P12,81.3,1.9,2.9,102.9,18,50,53.5,0.9,6.8,21.1,22.2,0.1,3,23.1,0.505,0.332
810,Jr,Denzel Gregg,St. Bonaventure,A10,58.3,1.9,1.2,109.3,20.4,51.5,55.7,8.6,16.4,6.1,15.2,6.5,1.1,57.6,0.519,0.333
811,Sr,Brandon Nazione,Eastern Michigan,MAC,68.6,1.9,0.9,114.1,16.3,55.1,60.4,7.2,17.5,6.9,17.8,1.8,2.2,54.2,0.519,0.524
812,Jr,Tyrell Nelson,Gardner Webb,BSth,68.6,1.9,0.7,103.2,26.4,55.2,56.8,10.9,19.7,12.7,20.8,2.6,1.2,52.9,0.557,0.313
813,So,Adonys Henriquez,UCF,Amer,68.1,1.9,0.7,109.7,16.1,50.5,52.9,2.8,7.3,12.7,12.3,0.4,1.1,27.4,0.451,0.358
